2010	1	1	-3	0	
2010	1	2	-2.9	0	
2010	1	3	-2.1	-2.5	
2010	1	4	-1.6	-2.6	
2010	1	5	-2.8	-2.5	
2010	1	6	-3.5	-2.6	
2010	1	7	-2.6	-2.9	
2010	1	8	-2.7	-2.7	
2010	1	9	-2.8	-2.4	
2010	1	10	-2.1	-2.4	
2010	1	11	-1.9	-2.4	
2010	1	12	-2.7	-2.5	
2010	1	13	-2.7	-2.7	
2010	1	14	-3.1	-2.8	
2010	1	15	-3.1	-2.6	
2010	1	16	-2.3	-2.3	
2010	1	17	-1.8	-1.6	
2010	1	18	-1	-0.8	
2010	1	19	0.4	-0.3	
2010	1	20	0.5	-0.3	
2010	1	21	0.6	-0.6	
2010	1	22	-1.9	-1.4	
2010	1	23	-2.5	-2	
2010	1	24	-3.5	-2.5	
2010	1	25	-2.7	-2.3	
2010	1	26	-1.9	-1.9	
2010	1	27	-0.8	-1.4	
2010	1	28	-0.6	-1	
2010	1	29	-1.1	-0.7	
2010	1	30	-0.8	-0.7	
2010	1	31	-0.4	-0.8	
2010	2	1	-0.6	-1	
2010	2	2	-1.3	-1.2	
2010	2	3	-1.9	-1.3	
2010	2	4	-1.9	-1.2	
2010	2	5	-0.6	-0.8	
2010	2	6	-0.5	-0.2	
2010	2	7	0.8	0.3	
2010	2	8	1.1	0.5	
2010	2	9	0.5	0.8	
2010	2	10	0.5	0.6	
2010	2	11	1	0.2	
2010	2	12	0	0.3	
2010	2	13	-0.9	0.5	
2010	2	14	1.1	0.5	
2010	2	15	1.2	0.5	
2010	2	16	0.9	0.8	
2010	2	17	0.1	0.8	
2010	2	18	0.5	1	
2010	2	19	1.4	1.3	
2010	2	20	1.9	2	
2010	2	21	2.7	2.8	
2010	2	22	3.4	3.1	
2010	2	23	4.6	3.4	
2010	2	24	2.7	3.7	
2010	2	25	3.8	3.7	
2010	2	26	4	3.5	
2010	2	27	3.3	4	
2010	2	28	3.8	4	
2010	3	1	4.9	3.8	
2010	3	2	4.1	3.7	
2010	3	3	3.1	3.5	
2010	3	4	2.8	3.1	
2010	3	5	2.7	2.7	
2010	3	6	2.9	2.5	
2010	3	7	2.1	2.6	
2010	3	8	2.2	3.2	
2010	3	9	3.2	3.8	
2010	3	10	5.8	4.4	
2010	3	11	5.9	4.9	
2010	3	12	4.7	5.2	
2010	3	13	4.8	5.2	
2010	3	14	4.8	5.5	
2010	3	15	5.9	6.1	
2010	3	16	7.4	6.6	
2010	3	17	7.5	7.1	
2010	3	18	7.3	7.5	
2010	3	19	7.5	7.7	
2010	3	20	7.6	8.1	
2010	3	21	8.7	8.5	
2010	3	22	9.5	8.6	
2010	3	23	9.2	8.6	
2010	3	24	7.9	8.2	
2010	3	25	7.5	7.7	
2010	3	26	6.9	7.5	
2010	3	27	7.2	7.3	
2010	3	28	7.9	7.2	
2010	3	29	6.8	7.5	
2010	3	30	7.4	7.9	
2010	3	31	8.2	8.3	
2010	4	1	9	8.7	
2010	4	2	10	9.1	
2010	4	3	9	9.6	
2010	4	4	9.5	10.1	
2010	4	5	10.3	10.3	
2010	4	6	11.6	10.8	
2010	4	7	11.2	11.4	
2010	4	8	11.4	12	
2010	4	9	12.3	12.4	
2010	4	10	13.3	12.8	
2010	4	11	13.6	13.1	
2010	4	12	13.3	13	
2010	4	13	13	12.9	
2010	4	14	11.7	12.8	
2010	4	15	12.8	12.7	
2010	4	16	13.2	12.9	
2010	4	17	12.8	13.6	
2010	4	18	13.8	13.9	
2010	4	19	15.3	14	
2010	4	20	14.5	14.4	
2010	4	21	13.8	14.4	
2010	4	22	14.6	13.9	
2010	4	23	14	13.5	
2010	4	24	12.6	13.3	
2010	4	25	12.5	12.9	
2010	4	26	12.6	12.7	
2010	4	27	12.8	13.1	
2010	4	28	13.1	13.6	
2010	4	29	14.3	14.5	
2010	4	30	15.4	15.4	
2010	5	1	16.7	16.3	
2010	5	2	17.5	16.9	
2010	5	3	17.7	17.5	
2010	5	4	17.4	18	
2010	5	5	18	17.9	
2010	5	6	19.2	17.8	
2010	5	7	17.3	17.9	
2010	5	8	16.9	17.8	
2010	5	9	18.2	17.3	
2010	5	10	17.4	17.2	
2010	5	11	16.8	17.1	
2010	5	12	16.7	16.9	
2010	5	13	16.4	17.1	
2010	5	14	17.1	17.3	
2010	5	15	18.3	17.5	
2010	5	16	18	17.8	
2010	5	17	17.5	17.8	
2010	5	18	17.9	17.7	
2010	5	19	17.1	17.9	
2010	5	20	18	18.3	
2010	5	21	19	18.6	
2010	5	22	19.6	19	
2010	5	23	19.4	19.4	
2010	5	24	19.2	19.5	
2010	5	25	19.6	19.7	
2010	5	26	19.8	20	
2010	5	27	20.3	20.3	
2010	5	28	21	20.7	
