2040	1	1	0.3	0	
2040	1	2	-0.8	0	
2040	1	3	-1.5	-1	
2040	1	4	-1.2	-1.4	
2040	1	5	-1.9	-1.5	
2040	1	6	-1.7	-1.5	
2040	1	7	-1.4	-1.7	
2040	1	8	-1.5	-1.8	
2040	1	9	-2.1	-1.8	
2040	1	10	-2.1	-1.7	
2040	1	11	-1.9	-1.8	
2040	1	12	-1.1	-1.7	
2040	1	13	-1.8	-1.5	
2040	1	14	-1.5	-1	
2040	1	15	-1.1	-0.6	
2040	1	16	0.5	0	
2040	1	17	1.1	0.5	
2040	1	18	1.2	0.7	
2040	1	19	0.9	0.2	
2040	1	20	-0.4	-0.5	
2040	1	21	-1.9	-1.2	
2040	1	22	-2.5	-1.9	
2040	1	23	-2.2	-2.2	
2040	1	24	-2.3	-2	
2040	1	25	-2	-1.7	
2040	1	26	-1.2	-1.4	
2040	1	27	-0.7	-1.2	
2040	1	28	-0.6	-1.1	
2040	1	29	-1.5	-1.2	
2040	1	30	-1.5	-1.6	
2040	1	31	-1.9	-1.9	
2040	2	1	-2.4	-2	
2040	2	2	-2.3	-2	
2040	2	3	-1.9	-1.7	
2040	2	4	-1.3	-1.3	
2040	2	5	-0.7	-0.9	
2040	2	6	-0.4	-0.7	
2040	2	7	-0.1	-0.6	
2040	2	8	-0.9	-0.7	
2040	2	9	-0.8	-0.6	
2040	2	10	-1.2	-0.4	
2040	2	11	-0.2	0.2	
2040	2	12	1.3	0.9	
2040	2	13	2.1	1.4	
2040	2	14	2.3	1.6	
2040	2	15	1.5	1.5	
2040	2	16	0.6	1.5	
2040	2	17	1.1	1.4	
2040	2	18	1.8	1.7	
2040	2	19	2.2	2.2	
2040	2	20	2.9	2.5	
2040	2	21	2.8	2.6	
2040	2	22	2.7	2.6	
2040	2	23	2.6	2.6	
2040	2	24	2.2	2.8	
2040	2	25	2.5	3.3	
2040	2	26	4.2	3.8	
2040	2	27	4.9	4.5	
2040	2	28	5.3	5.1	
2040	3	1	5.4	5.3	
2040	3	2	5.6	5.3	
2040	3	3	5.4	4.8	
2040	3	4	4.7	4.2	
2040	3	5	2.9	3.7	
2040	3	6	2.6	3.4	
2040	3	7	3.1	3.1	
2040	3	8	3.7	3.3	
2040	3	9	3.3	3.5	
2040	3	10	3.9	3.6	
2040	3	11	3.7	3.8	
2040	3	12	3.5	4.2	
2040	3	13	4.4	4.6	
2040	3	14	5.7	5.3	
2040	3	15	5.8	6.2	
2040	3	16	7.3	6.9	
2040	3	17	8	7.4	
2040	3	18	7.7	7.9	
2040	3	19	8	8.1	
2040	3	20	8.5	8.1	
2040	3	21	8.3	8.1	
2040	3	22	8.2	8.2	
2040	3	23	7.7	8	
2040	3	24	8.1	7.7	
