2040	1	1	0.3	
2040	1	2	-0.8	
2040	1	3	-1.5	
2040	1	4	-1.2	
2040	1	5	-1.9	
2040	1	6	-1.7	
2040	1	7	-1.4	
2040	1	8	-1.5	
2040	1	9	-2.1	
2040	1	10	-2.1	
2040	1	11	-1.9	
2040	1	12	-1.1	
2040	1	13	-1.8	
2040	1	14	-1.5	
2040	1	15	-1.1	
2040	1	16	0.5	
2040	1	17	1.1	
2040	1	18	1.2	
2040	1	19	0.9	
2040	1	20	-0.4	
2040	1	21	-1.9	
2040	1	22	-2.5	
2040	1	23	-2.2	
2040	1	24	-2.3	
2040	1	25	-2.0	
2040	1	26	-1.2	
2040	1	27	-0.7	
2040	1	28	-0.6	
2040	1	29	-1.5	
2040	1	30	-1.5	
2040	1	31	-1.9	
2040	2	1	-2.4	
2040	2	2	-2.3	
2040	2	3	-1.9	
2040	2	4	-1.3	
2040	2	5	-0.7	
2040	2	6	-0.4	
2040	2	7	-0.1	
2040	2	8	-0.9	
2040	2	9	-0.8	
2040	2	10	-1.2	
2040	2	11	-0.2	
2040	2	12	1.3	
2040	2	13	2.1	
2040	2	14	2.3	
2040	2	15	1.5	
2040	2	16	0.6	
2040	2	17	1.1	
2040	2	18	1.8	
2040	2	19	2.2	
2040	2	20	2.9	
2040	2	21	2.8	
2040	2	22	2.7	
2040	2	23	2.6	
2040	2	24	2.2	
2040	2	25	2.5	
2040	2	26	4.2	
2040	2	27	4.9	
2040	2	28	5.3	
2040	3	1	5.4	
2040	3	2	5.6	
2040	3	3	5.4	
2040	3	4	4.7	
2040	3	5	2.9	
2040	3	6	2.6	
2040	3	7	3.1	
2040	3	8	3.7	
2040	3	9	3.3	
2040	3	10	3.9	
2040	3	11	3.7	
2040	3	12	3.5	
2040	3	13	4.4	
2040	3	14	5.7	
2040	3	15	5.8	
2040	3	16	7.3	
2040	3	17	8.0	
2040	3	18	7.7	
2040	3	19	8.0	
2040	3	20	8.5	
2040	3	21	8.3	
2040	3	22	8.2	
2040	3	23	7.7	
2040	3	24	8.1	
2040	3	25	7.5	
2040	3	26	7.1	
2040	3	27	7.3	
2040	3	28	7.7	
2040	3	29	7.4	
2040	3	30	8.5	
2040	3	31	8.8	
2040	4	1	9.1	
2040	4	2	9.8	
2040	4	3	10.8	
2040	4	4	10.9	
2040	4	5	11.5	
2040	4	6	11.7	
2040	4	7	12.4	
2040	4	8	12.6	
2040	4	9	12.7	
2040	4	10	11.9	
2040	4	11	11.7	
2040	4	12	11.6	
2040	4	13	12.2	
2040	4	14	12.9	
2040	4	15	13.1	
2040	4	16	13.4	
2040	4	17	14.2	
2040	4	18	14.4	
2040	4	19	15.7	
2040	4	20	15.3	
2040	4	21	15.4	
2040	4	22	14.1	
2040	4	23	13.4	
2040	4	24	13.3	
2040	4	25	12.8	
2040	4	26	13.6	
2040	4	27	14.7	
2040	4	28	15.7	
2040	4	29	16.0	
2040	4	30	17.2	
2040	5	1	18.0	
2040	5	2	17.8	
2040	5	3	17.7	
2040	5	4	17.7	
2040	5	5	17.7	
2040	5	6	18.2	
2040	5	7	18.1	
2040	5	8	17.7	
2040	5	9	17.2	
2040	5	10	16.8	
2040	5	11	16.7	
2040	5	12	17.0	
2040	5	13	17.3	
2040	5	14	17.4	
2040	5	15	18.0	
2040	5	16	18.4	
2040	5	17	18.5	
2040	5	18	19.1	
2040	5	19	18.1	
2040	5	20	18.4	
2040	5	21	18.6	
2040	5	22	19.3	
2040	5	23	20.3	
2040	5	24	20.6	
2040	5	25	20.6	
2040	5	26	21.1	
2040	5	27	21.4	
2040	5	28	21.8	
2040	5	29	21.9	
2040	5	30	22.4	
2040	5	31	22.9	
2040	6	1	23.2	
2040	6	2	23.2	
2040	6	3	23.6	
2040	6	4	23.3	
2040	6	5	22.8	
2040	6	6	22.5	
2040	6	7	23.2	
2040	6	8	23.7	
2040	6	9	24.0	
2040	6	10	23.8	
2040	6	11	23.1	
2040	6	12	22.4	
2040	6	13	23.7	
2040	6	14	23.3	
2040	6	15	23.5	
2040	6	16	23.8	
2040	6	17	23.5	
2040	6	18	23.8	
2040	6	19	23.7	
2040	6	20	23.1	
2040	6	21	23.5	
2040	6	22	23.8	
2040	6	23	23.8	
2040	6	24	23.8	
2040	6	25	23.5	
2040	6	26	23.9	
2040	6	27	23.6	
2040	6	28	24.0	
2040	6	29	23.8	
2040	6	30	23.6	
2040	7	1	24.0	
2040	7	2	24.5	
2040	7	3	24.6	
2040	7	4	24.8	
2040	7	5	24.9	
2040	7	6	24.7	
2040	7	7	24.6	
2040	7	8	24.6	
2040	7	9	24.0	
2040	7	10	23.7	
2040	7	11	24.2	
2040	7	12	24.3	
2040	7	13	24.8	
2040	7	14	25.2	
2040	7	15	26.3	
2040	7	16	26.4	
2040	7	17	26.4	
2040	7	18	26.4	
2040	7	19	26.5	
2040	7	20	27.1	
2040	7	21	27.3	
2040	7	22	27.1	
2040	7	23	26.9	
2040	7	24	27.0	
2040	7	25	27.2	
2040	7	26	27.0	
2040	7	27	26.4	
2040	7	28	26.0	
2040	7	29	26.2	
2040	7	30	26.6	
2040	7	31	26.8	
2040	8	1	27.0	
2040	8	2	26.5	
2040	8	3	27.1	
2040	8	4	27.1	
2040	8	5	26.8	
2040	8	6	27.0	
2040	8	7	27.1	
2040	8	8	27.4	
2040	8	9	27.4	
2040	8	10	27.3	
2040	8	11	27.4	
2040	8	12	27.4	
2040	8	13	26.9	
2040	8	14	27.1	
2040	8	15	26.9	
2040	8	16	27.2	
2040	8	17	26.7	
2040	8	18	26.4	
2040	8	19	26.5	
2040	8	20	26.4	
2040	8	21	25.9	
2040	8	22	25.6	
2040	8	23	25.4	
2040	8	24	25.1	
2040	8	25	25.2	
2040	8	26	25.9	
2040	8	27	26.3	
2040	8	28	26.7	
2040	8	29	26.3	
2040	8	30	25.9	
2040	8	31	25.6	
2040	9	1	25.5	
2040	9	2	25.2	
2040	9	3	25.0	
2040	9	4	24.5	
2040	9	5	24.6	
2040	9	6	24.5	
2040	9	7	23.7	
2040	9	8	23.3	
2040	9	9	23.3	
2040	9	10	23.3	
2040	9	11	23.3	
2040	9	12	23.6	
2040	9	13	23.3	
2040	9	14	22.9	
2040	9	15	22.7	
2040	9	16	22.5	
2040	9	17	22.2	
2040	9	18	22.5	
2040	9	19	22.4	
2040	9	20	22.0	
2040	9	21	22.3	
2040	9	22	22.0	
2040	9	23	21.5	
2040	9	24	21.1	
2040	9	25	21.3	
2040	9	26	21.0	
2040	9	27	20.9	
2040	9	28	20.8	
2040	9	29	20.6	
2040	9	30	20.1	
2040	10	1	19.5	
2040	10	2	18.8	
2040	10	3	18.0	
2040	10	4	17.8	
2040	10	5	18.0	
2040	10	6	18.5	
2040	10	7	18.1	
2040	10	8	18.2	
2040	10	9	17.9	
2040	10	10	17.6	
2040	10	11	17.5	
2040	10	12	16.7	
2040	10	13	16.2	
2040	10	14	16.1	
2040	10	15	15.8	
2040	10	16	16.5	
2040	10	17	17.1	
2040	10	18	16.5	
2040	10	19	16.5	
2040	10	20	16.0	
2040	10	21	15.0	
2040	10	22	14.7	
2040	10	23	14.4	
2040	10	24	14.2	
2040	10	25	14.6	
2040	10	26	14.7	
2040	10	27	13.8	
2040	10	28	12.7	
2040	10	29	12.3	
2040	10	30	12.0	
2040	10	31	11.5	
2040	11	1	11.3	
2040	11	2	10.6	
2040	11	3	11.1	
2040	11	4	11.0	
2040	11	5	12.2	
2040	11	6	12.5	
2040	11	7	13.0	
2040	11	8	12.9	
2040	11	9	11.5	
2040	11	10	11.5	
2040	11	11	10.7	
2040	11	12	10.3	
2040	11	13	10.5	
2040	11	14	9.4	
2040	11	15	8.6	
2040	11	16	6.9	
2040	11	17	6.4	
2040	11	18	5.8	
2040	11	19	4.9	
2040	11	20	5.1	
2040	11	21	5.9	
2040	11	22	5.1	
2040	11	23	5.5	
2040	11	24	6.6	
2040	11	25	5.7	
2040	11	26	6.4	
2040	11	27	6.9	
2040	11	28	6.4	
2040	11	29	6.2	
2040	11	30	6.4	
2040	12	1	6.3	
2040	12	2	5.8	
2040	12	3	5.0	
2040	12	4	3.1	
2040	12	5	1.7	
2040	12	6	1.9	
2040	12	7	2.2	
2040	12	8	3.1	
2040	12	9	3.3	
2040	12	10	3.0	
2040	12	11	2.1	
2040	12	12	0.9	
2040	12	13	0.4	
2040	12	14	0.1	
2040	12	15	-1.3	
2040	12	16	-2.5	
2040	12	17	-1.5	
2040	12	18	0.1	
2040	12	19	1.1	
2040	12	20	1.0	
2040	12	21	2.0	
2040	12	22	2.8	
2040	12	23	2.1	
2040	12	24	1.1	
2040	12	25	1.0	
2040	12	26	1.2	
2040	12	27	0.6	
2040	12	28	0.1	
2040	12	29	-0.5	
2040	12	30	0.1	
2040	12	31	0.0	
